ids,date,domain
93,Wednesday,prod.partner.netflix.net
93,Saturday,google.com
93,Thursday,api-global.netflix.com
93,Tuesday,windowsupdate.com
93,Thursday,netflix.com
93,Tuesday,events.data.microsoft.com
94,Wednesday,safebrowsing.googleapis.com
94,Monday,microsoft.com
94,Monday,ctldl.windowsupdate.com
94,Tuesday,google.com
94,Monday,prod.ftl.netflix.com
94,Monday,microsoft.com
94,Tuesday,www.google.com
94,Monday,microsoft.com
94,Monday,google.com
96,Tuesday,google.com
96,Tuesday,ichnaea.netflix.com
96,Monday,data.microsoft.com
96,Wednesday,netflix.com
96,Tuesday,prod.ftl.netflix.com
96,Monday,www.google.com
96,Monday,google.com
97,Friday,data.microsoft.com
97,Monday,google.com
97,Wednesday,netflix.com
97,Thursday,windowsupdate.com
97,Monday,preapp.prod.partner.netflix.net
97,Wednesday,settings-win.data.microsoft.com
97,Monday,events.data.microsoft.com
97,Saturday,google.com
97,Friday,netflix.com
97,Wednesday,ftl.netflix.com
97,Wednesday,netflix.com
97,Friday,microsoftonline.com
97,Saturday,api-global.netflix.com
97,Sunday,data.microsoft.com
97,Thursday,events.data.microsoft.com
97,Monday,ichnaea.netflix.com
97,Friday,microsoft.com
97,Friday,ftl.netflix.com
97,Wednesday,api-global.netflix.com
97,Monday,ftl.netflix.com
97,Friday,ctldl.windowsupdate.com
97,Saturday,google.com
97,Monday,microsoftonline.com
97,Thursday,data.microsoft.com
97,Wednesday,google.com
97,Wednesday,google.com
97,Sunday,live.com
97,Wednesday,netflix.net
97,Monday,safebrowsing.googleapis.com
97,Monday,prod.partner.netflix.net
97,Saturday,api-global.netflix.com
97,Monday,prod.ftl.netflix.com
97,Monday,microsoft.com
97,Saturday,ftl.netflix.com
97,Sunday,windowsupdate.com
98,Monday,api-global.netflix.com
99,Saturday,google.com
99,Thursday,netflix.net
99,Tuesday,ichnaea.netflix.com
99,Sunday,data.microsoft.com
99,Saturday,microsoft.com
99,Saturday,ftl.netflix.com
99,Wednesday,data.microsoft.com
99,Sunday,prod.ftl.netflix.com
99,Wednesday,netflix.net
100,Monday,events.data.microsoft.com
100,Tuesday,partner.netflix.net
100,Monday,preapp.prod.partner.netflix.net
100,Friday,netflix.net
100,Monday,preapp.prod.partner.netflix.net
100,Friday,partner.netflix.net
100,Monday,windowsupdate.com
100,Sunday,netflix.com
100,Wednesday,google.com
100,Wednesday,data.microsoft.com
100,Thursday,preapp.prod.partner.netflix.net
100,Friday,live.com
100,Sunday,settings-win.data.microsoft.com
100,Sunday,ftl.netflix.com
101,Tuesday,preapp.prod.partner.netflix.net
101,Monday,google.com
101,Tuesday,events.data.microsoft.com
102,Saturday,events.data.microsoft.com
102,Saturday,api-global.netflix.com
102,Friday,ctldl.windowsupdate.com
102,Tuesday,events.data.microsoft.com
102,Tuesday,google.com
102,Monday,google.com
102,Tuesday,api-global.netflix.com
102,Friday,www.google.com
102,Thursday,microsoft.com
103,Tuesday,events.data.microsoft.com
103,Thursday,microsoft.com
103,Tuesday,www.google.com
103,Friday,settings-win.data.microsoft.com
104,Friday,data.microsoft.com
104,Thursday,ftl.netflix.com
104,Saturday,ctldl.windowsupdate.com
104,Monday,microsoftonline.com
105,Monday,partner.netflix.net
106,Thursday,data.microsoft.com
106,Tuesday,data.microsoft.com
106,Monday,microsoft.com
106,Wednesday,google.com
106,Friday,google.com
106,Thursday,www.google.com
106,Sunday,ichnaea.netflix.com
107,Sunday,www.google.com
108,Saturday,windowsupdate.com
108,Wednesday,api-global.netflix.com
108,Tuesday,netflix.com
108,Friday,prod.ftl.netflix.com
108,Tuesday,settings-win.data.microsoft.com
108,Monday,netflix.com
108,Friday,prod.ftl.netflix.com
108,Monday,google.com
108,Thursday,safebrowsing.googleapis.com
108,Tuesday,events.data.microsoft.com
108,Thursday,netflix.net
108,Wednesday,data.microsoft.com
108,Monday,ftl.netflix.com
108,Wednesday,microsoftonline.com
108,Thursday,netflix.com
108,Sunday,prod.ftl.netflix.com
108,Saturday,microsoft.com
108,Sunday,ftl.netflix.com
108,Friday,microsoftonline.com
109,Monday,netflix.com
110,Monday,microsoft.com
111,Friday,ftl.netflix.com
111,Friday,data.microsoft.com
111,Thursday,www.google.com
111,Thursday,api-global.netflix.com
111,Sunday,events.data.microsoft.com
111,Tuesday,ftl.netflix.com
111,Thursday,prod.ftl.netflix.com
111,Friday,windowsupdate.com
111,Friday,microsoft.com
111,Saturday,ftl.netflix.com
111,Friday,microsoftonline.com
111,Monday,ctldl.windowsupdate.com
111,Tuesday,ftl.netflix.com
111,Friday,microsoftonline.com
111,Sunday,microsoft.com
111,Sunday,prod.ftl.netflix.com
111,Thursday,partner.netflix.net
111,Thursday,events.data.microsoft.com
111,Tuesday,microsoft.com
111,Tuesday,safebrowsing.googleapis.com
111,Tuesday,windowsupdate.com
111,Thursday,ftl.netflix.com
112,Friday,ftl.netflix.com
112,Thursday,data.microsoft.com
112,Friday,data.microsoft.com
113,Thursday,windowsupdate.com
113,Tuesday,api-global.netflix.com
113,Wednesday,ftl.netflix.com
114,Sunday,partner.netflix.net
114,Tuesday,settings-win.data.microsoft.com
114,Monday,events.data.microsoft.com
114,Tuesday,microsoft.com
114,Wednesday,prod.ftl.netflix.com
115,Friday,ftl.netflix.com
115,Monday,prod.partner.netflix.net
115,Tuesday,api-global.netflix.com
115,Monday,google.com
115,Monday,www.google.com
115,Tuesday,www.google.com
115,Saturday,api-global.netflix.com
115,Thursday,data.microsoft.com
115,Wednesday,api-global.netflix.com
115,Wednesday,api-global.netflix.com
115,Thursday,prod.ftl.netflix.com
115,Wednesday,settings-win.data.microsoft.com
115,Thursday,safebrowsing.googleapis.com
115,Wednesday,live.com
115,Saturday,google.com
115,Friday,partner.netflix.net
115,Wednesday,prod.ftl.netflix.com
115,Monday,netflix.com
115,Wednesday,prod.partner.netflix.net
115,Saturday,microsoftonline.com
115,Sunday,ftl.netflix.com
115,Tuesday,ctldl.windowsupdate.com
115,Friday,api-global.netflix.com
115,Sunday,microsoft.com
115,Tuesday,netflix.com
115,Friday,windowsupdate.com
115,Friday,www.google.com
115,Wednesday,data.microsoft.com
115,Tuesday,netflix.net
115,Tuesday,microsoftonline.com
115,Tuesday,microsoft.com
115,Friday,preapp.prod.partner.netflix.net
115,Saturday,api-global.netflix.com
115,Sunday,safebrowsing.googleapis.com
115,Friday,events.data.microsoft.com
116,Tuesday,microsoft.com
116,Sunday,netflix.com
116,Thursday,data.microsoft.com
116,Monday,events.data.microsoft.com
116,Saturday,api-global.netflix.com
116,Wednesday,events.data.microsoft.com
116,Saturday,prod.ftl.netflix.com
117,Friday,netflix.com
117,Monday,windowsupdate.com
117,Sunday,netflix.com
117,Friday,data.microsoft.com
117,Wednesday,google.com
117,Tuesday,events.data.microsoft.com
117,Monday,preapp.prod.partner.netflix.net
117,Wednesday,prod.ftl.netflix.com
117,Friday,events.data.microsoft.com
117,Monday,www.google.com
117,Monday,events.data.microsoft.com
117,Friday,events.data.microsoft.com
117,Thursday,prod.ftl.netflix.com
117,Thursday,windowsupdate.com
117,Sunday,microsoft.com
117,Sunday,www.google.com
117,Thursday,events.data.microsoft.com
117,Tuesday,microsoft.com
119,Friday,ftl.netflix.com
119,Friday,netflix.com
120,Friday,www.google.com
120,Thursday,prod.partner.netflix.net
120,Monday,netflix.com
121,Saturday,www.google.com
121,Wednesday,data.microsoft.com
122,Tuesday,ichnaea.netflix.com
122,Friday,microsoft.com
122,Wednesday,google.com
122,Friday,events.data.microsoft.com
123,Friday,microsoftonline.com
123,Monday,ftl.netflix.com
123,Tuesday,events.data.microsoft.com
123,Tuesday,ftl.netflix.com
123,Friday,prod.ftl.netflix.com
123,Monday,ichnaea.netflix.com
123,Sunday,api-global.netflix.com
123,Tuesday,microsoftonline.com
123,Monday,netflix.com
123,Monday,api-global.netflix.com
123,Friday,ftl.netflix.com
123,Monday,events.data.microsoft.com
123,Friday,api-global.netflix.com
123,Sunday,netflix.com
123,Thursday,prod.ftl.netflix.com
123,Wednesday,live.com
123,Sunday,api-global.netflix.com
123,Monday,www.google.com
123,Monday,ftl.netflix.com
123,Friday,ftl.netflix.com
123,Wednesday,netflix.com
123,Thursday,data.microsoft.com
123,Saturday,safebrowsing.googleapis.com
123,Wednesday,google.com
123,Monday,prod.partner.netflix.net
124,Thursday,windowsupdate.com
124,Wednesday,microsoft.com
125,Wednesday,netflix.com
125,Wednesday,www.google.com
125,Friday,api-global.netflix.com
125,Sunday,prod.ftl.netflix.com
126,Sunday,events.data.microsoft.com
126,Wednesday,ftl.netflix.com
126,Wednesday,netflix.com
126,Tuesday,data.microsoft.com
126,Monday,settings-win.data.microsoft.com
126,Sunday,prod.ftl.netflix.com
126,Wednesday,netflix.com
126,Sunday,data.microsoft.com
126,Friday,safebrowsing.googleapis.com
126,Thursday,www.google.com
126,Tuesday,microsoft.com
126,Monday,api-global.netflix.com
127,Wednesday,data.microsoft.com
127,Thursday,windowsupdate.com
127,Sunday,windowsupdate.com
127,Wednesday,events.data.microsoft.com
129,Tuesday,microsoft.com
129,Sunday,data.microsoft.com
129,Thursday,netflix.net
129,Monday,google.com
129,Saturday,windowsupdate.com
129,Wednesday,microsoftonline.com
129,Sunday,microsoft.com
129,Saturday,ftl.netflix.com
130,Saturday,prod.partner.netflix.net
130,Monday,api-global.netflix.com
130,Tuesday,data.microsoft.com
130,Thursday,prod.ftl.netflix.com
130,Thursday,netflix.net
130,Friday,preapp.prod.partner.netflix.net
130,Wednesday,google.com
130,Friday,netflix.net
130,Monday,events.data.microsoft.com
130,Friday,data.microsoft.com
130,Friday,data.microsoft.com
130,Tuesday,prod.ftl.netflix.com
130,Monday,windowsupdate.com
130,Tuesday,events.data.microsoft.com
131,Wednesday,netflix.com
131,Friday,netflix.com
131,Friday,netflix.com
131,Monday,google.com
131,Tuesday,netflix.com
131,Saturday,events.data.microsoft.com
131,Sunday,windowsupdate.com
131,Wednesday,events.data.microsoft.com
131,Wednesday,partner.netflix.net
131,Wednesday,events.data.microsoft.com
131,Friday,ctldl.windowsupdate.com
131,Sunday,data.microsoft.com
131,Monday,netflix.net
131,Tuesday,ichnaea.netflix.com
131,Friday,windowsupdate.com
131,Saturday,google.com
131,Wednesday,events.data.microsoft.com
131,Tuesday,microsoft.com
131,Saturday,data.microsoft.com
131,Tuesday,www.google.com
131,Thursday,api-global.netflix.com
131,Tuesday,data.microsoft.com
131,Wednesday,netflix.net
131,Friday,partner.netflix.net
131,Sunday,data.microsoft.com
131,Wednesday,netflix.com
131,Monday,microsoft.com
131,Thursday,events.data.microsoft.com
131,Sunday,prod.partner.netflix.net
131,Sunday,ftl.netflix.com
131,Thursday,netflix.com
131,Sunday,api-global.netflix.com
131,Monday,api-global.netflix.com
131,Saturday,www.google.com
131,Tuesday,prod.partner.netflix.net
132,Monday,www.google.com
132,Thursday,google.com
132,Friday,microsoft.com
133,Friday,events.data.microsoft.com
133,Wednesday,prod.ftl.netflix.com
133,Wednesday,events.data.microsoft.com
133,Sunday,events.data.microsoft.com
133,Wednesday,google.com
133,Thursday,google.com
133,Monday,netflix.com
135,Saturday,prod.ftl.netflix.com
135,Sunday,data.microsoft.com
135,Monday,prod.ftl.netflix.com
135,Friday,windowsupdate.com
135,Sunday,data.microsoft.com
135,Tuesday,microsoft.com
135,Thursday,www.google.com
135,Monday,data.microsoft.com
135,Friday,ftl.netflix.com
136,Monday,events.data.microsoft.com
136,Thursday,ctldl.windowsupdate.com
136,Monday,windowsupdate.com
136,Friday,prod.ftl.netflix.com
136,Monday,ctldl.windowsupdate.com
138,Monday,www.google.com
138,Wednesday,netflix.net
139,Thursday,events.data.microsoft.com
139,Monday,api-global.netflix.com
139,Saturday,api-global.netflix.com
139,Wednesday,events.data.microsoft.com
139,Monday,www.google.com
139,Saturday,ftl.netflix.com
139,Friday,google.com
139,Friday,data.microsoft.com
139,Friday,data.microsoft.com
139,Friday,data.microsoft.com
139,Wednesday,windowsupdate.com
139,Sunday,netflix.com
139,Wednesday,netflix.com
139,Thursday,netflix.com
139,Friday,prod.ftl.netflix.com
139,Wednesday,microsoft.com
139,Tuesday,google.com
139,Thursday,www.google.com
139,Wednesday,www.google.com
139,Friday,prod.partner.netflix.net
139,Monday,www.google.com
139,Monday,prod.ftl.netflix.com
139,Thursday,windowsupdate.com
139,Wednesday,prod.ftl.netflix.com
139,Friday,windowsupdate.com
139,Tuesday,netflix.net
139,Saturday,netflix.com
139,Monday,prod.ftl.netflix.com
139,Saturday,ftl.netflix.com
139,Friday,www.google.com
139,Saturday,www.google.com
139,Tuesday,www.google.com
139,Wednesday,api-global.netflix.com
140,Sunday,netflix.com
140,Saturday,safebrowsing.googleapis.com
141,Friday,www.google.com
145,Sunday,safebrowsing.googleapis.com
145,Monday,data.microsoft.com
145,Saturday,preapp.prod.partner.netflix.net
145,Friday,live.com
145,Tuesday,prod.ftl.netflix.com
145,Wednesday,google.com
145,Tuesday,netflix.com
145,Friday,ftl.netflix.com
145,Tuesday,microsoft.com
145,Sunday,google.com
145,Friday,netflix.com
145,Sunday,www.google.com
145,Tuesday,api-global.netflix.com
145,Thursday,events.data.microsoft.com
145,Thursday,api-global.netflix.com
145,Wednesday,events.data.microsoft.com
145,Wednesday,prod.partner.netflix.net
145,Thursday,events.data.microsoft.com
145,Tuesday,events.data.microsoft.com
145,Wednesday,netflix.com
145,Monday,ctldl.windowsupdate.com
145,Saturday,netflix.net
147,Thursday,events.data.microsoft.com
147,Wednesday,live.com
147,Saturday,netflix.com
147,Tuesday,data.microsoft.com
147,Monday,www.google.com
147,Wednesday,netflix.net
147,Tuesday,netflix.com
147,Thursday,netflix.com
147,Sunday,ichnaea.netflix.com
147,Wednesday,safebrowsing.googleapis.com
147,Tuesday,netflix.com
147,Friday,live.com
147,Thursday,google.com
148,Thursday,ichnaea.netflix.com
148,Monday,data.microsoft.com
148,Thursday,live.com
148,Monday,www.google.com
148,Monday,api-global.netflix.com
148,Thursday,api-global.netflix.com
148,Friday,ftl.netflix.com
149,Sunday,netflix.net
149,Thursday,www.google.com
149,Tuesday,prod.ftl.netflix.com
149,Friday,windowsupdate.com
149,Friday,events.data.microsoft.com
149,Tuesday,www.google.com
149,Thursday,data.microsoft.com
149,Wednesday,prod.ftl.netflix.com
149,Friday,microsoftonline.com
149,Friday,api-global.netflix.com
149,Tuesday,windowsupdate.com
149,Wednesday,netflix.com
149,Thursday,prod.partner.netflix.net
149,Monday,windowsupdate.com
149,Wednesday,windowsupdate.com
149,Monday,windowsupdate.com
149,Saturday,www.google.com
149,Tuesday,windowsupdate.com
149,Tuesday,data.microsoft.com
149,Saturday,ftl.netflix.com
149,Tuesday,events.data.microsoft.com
149,Thursday,api-global.netflix.com
151,Wednesday,www.google.com
151,Wednesday,prod.ftl.netflix.com
152,Friday,safebrowsing.googleapis.com
152,Friday,google.com
152,Monday,windowsupdate.com
152,Monday,ichnaea.netflix.com
152,Wednesday,www.google.com
152,Wednesday,partner.netflix.net
152,Tuesday,ftl.netflix.com
152,Monday,live.com
152,Sunday,windowsupdate.com
152,Thursday,microsoft.com
153,Wednesday,www.google.com
154,Friday,data.microsoft.com
154,Friday,www.google.com
156,Monday,live.com
156,Friday,events.data.microsoft.com
156,Sunday,settings-win.data.microsoft.com
156,Sunday,google.com
156,Thursday,microsoft.com
156,Saturday,windowsupdate.com
156,Monday,google.com
156,Monday,api-global.netflix.com
156,Tuesday,prod.ftl.netflix.com
156,Thursday,partner.netflix.net
156,Wednesday,preapp.prod.partner.netflix.net
156,Tuesday,events.data.microsoft.com
157,Monday,data.microsoft.com
157,Thursday,api-global.netflix.com
157,Saturday,netflix.com
157,Saturday,microsoftonline.com
157,Friday,events.data.microsoft.com
157,Wednesday,google.com
157,Monday,api-global.netflix.com
157,Monday,www.google.com
157,Monday,ctldl.windowsupdate.com
157,Wednesday,prod.ftl.netflix.com
159,Thursday,ftl.netflix.com
159,Thursday,windowsupdate.com
160,Wednesday,windowsupdate.com
161,Monday,prod.ftl.netflix.com
161,Sunday,ftl.netflix.com
161,Thursday,safebrowsing.googleapis.com
161,Thursday,ftl.netflix.com
161,Saturday,netflix.com
161,Tuesday,google.com
161,Wednesday,api-global.netflix.com
161,Saturday,windowsupdate.com
161,Wednesday,google.com
161,Monday,settings-win.data.microsoft.com
161,Wednesday,preapp.prod.partner.netflix.net
161,Thursday,www.google.com
161,Wednesday,data.microsoft.com
161,Saturday,events.data.microsoft.com
161,Tuesday,microsoftonline.com
161,Tuesday,prod.ftl.netflix.com
161,Thursday,events.data.microsoft.com
161,Wednesday,ichnaea.netflix.com
161,Wednesday,prod.ftl.netflix.com
161,Tuesday,www.google.com
161,Friday,microsoft.com
161,Monday,google.com
161,Sunday,www.google.com
161,Thursday,data.microsoft.com
161,Wednesday,prod.ftl.netflix.com
161,Wednesday,google.com
161,Wednesday,windowsupdate.com
161,Saturday,ctldl.windowsupdate.com
161,Monday,prod.ftl.netflix.com
161,Tuesday,www.google.com
161,Friday,prod.partner.netflix.net
161,Tuesday,netflix.com
161,Friday,data.microsoft.com
161,Friday,data.microsoft.com
161,Tuesday,windowsupdate.com
161,Tuesday,api-global.netflix.com
161,Tuesday,netflix.com
161,Wednesday,partner.netflix.net
161,Tuesday,netflix.com
161,Sunday,safebrowsing.googleapis.com
161,Friday,www.google.com
161,Saturday,data.microsoft.com
161,Monday,events.data.microsoft.com
161,Friday,ichnaea.netflix.com
161,Wednesday,netflix.com
161,Wednesday,api-global.netflix.com
161,Sunday,api-global.netflix.com
161,Tuesday,microsoft.com
161,Thursday,events.data.microsoft.com
161,Tuesday,data.microsoft.com
161,Monday,netflix.com
161,Tuesday,events.data.microsoft.com
161,Thursday,microsoftonline.com
161,Friday,ftl.netflix.com
161,Friday,www.google.com
161,Friday,events.data.microsoft.com
161,Wednesday,netflix.com
161,Tuesday,google.com
161,Monday,windowsupdate.com
161,Tuesday,events.data.microsoft.com
161,Thursday,www.google.com
161,Monday,data.microsoft.com
161,Wednesday,events.data.microsoft.com
161,Thursday,windowsupdate.com
161,Saturday,data.microsoft.com
161,Monday,preapp.prod.partner.netflix.net
161,Friday,api-global.netflix.com
161,Sunday,microsoft.com
161,Thursday,ichnaea.netflix.com
161,Saturday,windowsupdate.com
163,Wednesday,www.google.com
163,Monday,partner.netflix.net
163,Monday,safebrowsing.googleapis.com
163,Saturday,api-global.netflix.com
163,Wednesday,prod.ftl.netflix.com
163,Thursday,settings-win.data.microsoft.com
163,Wednesday,api-global.netflix.com
163,Wednesday,api-global.netflix.com
165,Monday,events.data.microsoft.com
165,Thursday,api-global.netflix.com
165,Tuesday,www.google.com
165,Wednesday,prod.ftl.netflix.com
165,Wednesday,data.microsoft.com
165,Wednesday,windowsupdate.com
165,Wednesday,netflix.com
165,Friday,microsoft.com
166,Thursday,www.google.com
166,Monday,google.com
166,Wednesday,netflix.com
166,Thursday,prod.ftl.netflix.com
167,Wednesday,api-global.netflix.com
167,Tuesday,ctldl.windowsupdate.com
167,Thursday,api-global.netflix.com
167,Sunday,events.data.microsoft.com
167,Saturday,api-global.netflix.com
167,Saturday,settings-win.data.microsoft.com
167,Sunday,microsoftonline.com
167,Sunday,events.data.microsoft.com
167,Sunday,events.data.microsoft.com
167,Friday,preapp.prod.partner.netflix.net
167,Monday,microsoft.com
167,Saturday,microsoft.com
169,Tuesday,api-global.netflix.com
169,Tuesday,prod.ftl.netflix.com
169,Tuesday,google.com
169,Thursday,windowsupdate.com
169,Saturday,google.com
169,Tuesday,api-global.netflix.com
169,Tuesday,www.google.com
169,Monday,google.com
169,Sunday,events.data.microsoft.com
169,Tuesday,netflix.com
169,Tuesday,windowsupdate.com
169,Sunday,netflix.com
169,Friday,netflix.com
169,Sunday,partner.netflix.net
169,Thursday,safebrowsing.googleapis.com
170,Tuesday,microsoft.com
170,Tuesday,windowsupdate.com
170,Monday,api-global.netflix.com
170,Sunday,prod.ftl.netflix.com
170,Sunday,ftl.netflix.com
170,Thursday,www.google.com
170,Sunday,ftl.netflix.com
